bag_id,animal_id,fold_id,seed,variant,true_label5,half,n_all_frames,n_good_frames,eligible,reference_pred_label5,pred_label5,angle,good_frame_ratio,prob_bcs2,prob_bcs3,prob_bcs4,prob_bcs5,prob_bcs6
BCS5__Cow_31_15,Cow_31,0,2026,V_single,3,first,2,2,0,2,,,,,,,,
BCS5__Cow_31_15,Cow_31,0,2026,V_single,3,second,2,1,0,2,,,,,,,,
BCS5__Cow_31_2024,Cow_31,0,2026,V_single,3,first,2,2,0,2,,,,,,,,
BCS5__Cow_31_2024,Cow_31,0,2026,V_single,3,second,3,3,1,2,2.0,169.94558330610357,1.0,0.0039086719043552876,0.10789508372545242,0.49214497208595276,0.37889161705970764,0.01715965010225773
BCS5__Cow_32,Cow_32,0,2026,V_single,3,first,7,3,1,3,3.0,172.47895182836993,0.42857142857142855,0.022569797933101654,0.07219281047582626,0.41082704067230225,0.45637941360473633,0.03803083673119545
BCS5__Cow_32,Cow_32,0,2026,V_single,3,second,8,2,0,3,,,,,,,,
BCS5__Cow_44_3008,Cow_44,0,2026,V_single,3,first,5,2,0,2,,,,,,,,
BCS5__Cow_44_3008,Cow_44,0,2026,V_single,3,second,5,1,0,2,,,,,,,,
BCS5__Cow_45,Cow_45,0,2026,V_single,3,first,12,11,1,3,3.0,169.75955555667923,0.9166666666666666,0.002207464072853327,0.02769702486693859,0.4482598900794983,0.4912120997905731,0.030623583123087883
BCS5__Cow_45,Cow_45,0,2026,V_single,3,second,13,13,1,3,3.0,170.28695525445863,1.0,0.0027827059384435415,0.033847447484731674,0.461722195148468,0.4730333983898163,0.02861429937183857
BCS5__Cow_53_30,Cow_53,0,2026,V_single,3,first,6,0,0,3,,,,,,,,
BCS5__Cow_53_30,Cow_53,0,2026,V_single,3,second,7,4,1,3,3.0,170.97664565595858,0.5714285714285714,0.0060654617846012115,0.06255927681922913,0.43902212381362915,0.4566049873828888,0.035748157650232315
BCS5__Cow_7_6022,Cow_7,0,2026,V_single,3,first,2,1,0,2,,,,,,,,
BCS5__Cow_7_6022,Cow_7,0,2026,V_single,3,second,2,2,0,2,,,,,,,,
BCS6__Cow_16_06,Cow_16,0,2026,V_single,4,first,38,28,1,4,4.0,172.85413511564454,0.7368421052631579,0.0021956441923975945,0.00019471252744551748,0.020319703966379166,0.05567150190472603,0.9216183423995972
BCS6__Cow_16_06,Cow_16,0,2026,V_single,4,second,38,34,1,4,4.0,172.7047234430375,0.8947368421052632,0.0028051515109837055,0.0002902935666497797,0.024768006056547165,0.06439255177974701,0.9077439308166504
BCS6__Cow_19_29,Cow_19,0,2026,V_single,4,first,30,26,1,4,4.0,171.93427721120312,0.8666666666666667,0.0009684551041573286,0.00010885835945373401,0.021883342415094376,0.06757596135139465,0.9094633460044861
BCS6__Cow_19_29,Cow_19,0,2026,V_single,4,second,31,26,1,4,4.0,173.26976138784778,0.8387096774193549,0.0017658030847087502,0.000159959148732014,0.019408024847507477,0.05447434261441231,0.9241917729377747
BCS6__Cow_2_6006,Cow_2,0,2026,V_single,4,first,15,15,1,4,4.0,172.7417965819457,1.0,0.0013601244427263737,5.796888581244275e-05,0.008802056312561035,0.02512446604669094,0.964655339717865
BCS6__Cow_2_6006,Cow_2,0,2026,V_single,4,second,16,16,1,4,4.0,171.70556108359614,1.0,0.0012652603909373283,4.2343363020336255e-05,0.006943307816982269,0.019802501425147057,0.971946656703949
BCS6__Cow_32_34,Cow_32,0,2026,V_single,4,first,30,4,1,4,4.0,174.5194799413863,0.13333333333333333,0.0029209465719759464,0.00022859855380374938,0.018461596220731735,0.04775107651948929,0.9306376576423645
BCS6__Cow_32_34,Cow_32,0,2026,V_single,4,second,31,3,1,4,4.0,173.50613798901162,0.0967741935483871,0.003502245992422104,0.00020810813293792307,0.01426645927131176,0.03532292693853378,0.9467001557350159
BCS6__Cow_36,Cow_36,0,2026,V_single,4,first,22,18,1,3,3.0,171.97030707515705,0.8181818181818182,0.010326902382075787,0.03757360577583313,0.40784117579460144,0.4868025481700897,0.05745578557252884
BCS6__Cow_36,Cow_36,0,2026,V_single,4,second,23,19,1,3,3.0,172.6305618731255,0.8260869565217391,0.00955780129879713,0.03174932673573494,0.3982047140598297,0.4959273934364319,0.06456071138381958
BCS6__Cow_36_1,Cow_36,0,2026,V_single,4,first,25,25,1,4,4.0,172.04149234605404,1.0,0.01989205740392208,0.001584585290402174,0.10349053144454956,0.17439383268356323,0.7006389498710632
BCS6__Cow_36_1,Cow_36,0,2026,V_single,4,second,25,21,1,4,4.0,172.4849707664876,0.84,0.01822240650653839,0.0022837878204882145,0.1249355673789978,0.20688152313232422,0.6476767063140869
BCS6__Cow_45_9025,Cow_45,0,2026,V_single,4,first,23,23,1,4,4.0,167.66243736780427,1.0,0.0043712398037314415,0.001367025077342987,0.0813952311873436,0.1845463663339615,0.7283201813697815
BCS6__Cow_45_9025,Cow_45,0,2026,V_single,4,second,23,8,1,4,4.0,171.78827310706663,0.34782608695652173,0.0035303786862641573,0.0007130044396035373,0.05554201453924179,0.13092978298664093,0.8092848658561707
BCS6__Cow_52_29,Cow_52,0,2026,V_single,4,first,30,24,1,4,4.0,173.87935522312824,0.8,0.007090610917657614,0.002471367595717311,0.0968271866440773,0.2018318474292755,0.6917788982391357
BCS6__Cow_52_29,Cow_52,0,2026,V_single,4,second,31,31,1,4,4.0,172.58243313145888,1.0,0.009061059914529324,0.0025422030594199896,0.08597683906555176,0.17268046736717224,0.7297394275665283
BCS6__Cow_7_9008,Cow_7,0,2026,V_single,4,first,30,13,1,4,4.0,168.7758933629712,0.43333333333333335,0.0014164000749588013,0.0004397838201839477,0.06096044182777405,0.1676318347454071,0.7695515155792236
BCS6__Cow_7_9008,Cow_7,0,2026,V_single,4,second,31,6,1,4,4.0,169.86008953251417,0.1935483870967742,0.0017142562428489327,0.0003309530147816986,0.03948575258255005,0.10857287049293518,0.8498961329460144
BCS2__Cow_11,Cow_11,1,2026,V_single,0,first,252,34,1,2,2.0,172.5556313138602,0.1349206349206349,0.1399810016155243,0.24124698340892792,0.2557086944580078,0.1691649705171585,0.19389835000038147
BCS2__Cow_11,Cow_11,1,2026,V_single,0,second,252,42,1,2,2.0,172.6013977091373,0.16666666666666666,0.13554899394512177,0.2397037148475647,0.2576197683811188,0.17079555988311768,0.1963319480419159
BCS2__Cow_11_1,Cow_11,1,2026,V_single,0,first,26,0,0,1,,,,,,,,
BCS2__Cow_11_1,Cow_11,1,2026,V_single,0,second,26,6,1,1,1.0,170.79467556249435,0.23076923076923078,0.1616934984922409,0.2557801604270935,0.24732714891433716,0.15813882648944855,0.17706041038036346
BCS2__Cow_11_2,Cow_11,1,2026,V_single,0,first,24,21,1,1,0.0,169.12516074311785,0.875,0.6321595311164856,0.12421923130750656,0.0789579302072525,0.04734416678547859,0.11731913685798645
BCS2__Cow_11_2,Cow_11,1,2026,V_single,0,second,25,19,1,1,1.0,171.19605184432032,0.76,0.19438950717449188,0.25633296370506287,0.2287115901708603,0.15062806010246277,0.169937863945961
BCS3__Cow_14,Cow_14,1,2026,V_single,1,first,8,3,1,2,2.0,162.50616462144322,0.375,0.13992705941200256,0.2322622388601303,0.2516879737377167,0.16910842061042786,0.2070142924785614
BCS3__Cow_14,Cow_14,1,2026,V_single,1,second,9,1,0,2,,,,,,,,
BCS3__Cow_14_0011,Cow_14,1,2026,V_single,1,first,3,2,0,1,,,,,,,,
BCS3__Cow_14_0011,Cow_14,1,2026,V_single,1,second,4,2,0,1,,,,,,,,
BCS3__Cow_6_103,Cow_6,1,2026,V_single,1,first,2,1,0,1,,,,,,,,
BCS3__Cow_6_103,Cow_6,1,2026,V_single,1,second,3,3,1,1,1.0,161.55790750344187,1.0,0.21663609147071838,0.26846233010292053,0.21743440628051758,0.13846272230148315,0.15900446474552155
BCS4__Cow_1,Cow_1,1,2026,V_single,2,first,9,4,1,2,2.0,173.04281162398252,0.4444444444444444,0.12184008210897446,0.22628545761108398,0.2617630958557129,0.17390058934688568,0.21621079742908478
BCS4__Cow_1,Cow_1,1,2026,V_single,2,second,10,5,1,2,2.0,174.1472652819167,0.5,0.12035482376813889,0.2275986671447754,0.26370492577552795,0.1731633096933365,0.2151782512664795
BCS4__Cow_26,Cow_26,1,2026,V_single,2,first,7,3,1,2,2.0,170.32351963776654,0.42857142857142855,0.12522713840007782,0.2331712394952774,0.2614995241165161,0.16897521913051605,0.2111269235610962
BCS4__Cow_26,Cow_26,1,2026,V_single,2,second,8,4,1,2,2.0,169.86020482669838,0.5,0.12294244766235352,0.2329416275024414,0.2630959749221802,0.16974346339702606,0.21127651631832123
BCS4__Cow_26_5051,Cow_26,1,2026,V_single,2,first,6,2,0,1,,,,,,,,
BCS4__Cow_26_5051,Cow_26,1,2026,V_single,2,second,6,3,1,1,1.0,166.41648456959476,0.5,0.23809169232845306,0.2691854238510132,0.20903906226158142,0.12557151913642883,0.15811234712600708
BCS4__Cow_27_9008,Cow_27,1,2026,V_single,2,first,3,2,0,1,,,,,,,,
BCS4__Cow_27_9008,Cow_27,1,2026,V_single,2,second,4,2,0,1,,,,,,,,
BCS4__Cow_29_7007,Cow_29,1,2026,V_single,2,first,2,2,0,0,,,,,,,,
BCS4__Cow_29_7007,Cow_29,1,2026,V_single,2,second,3,2,0,0,,,,,,,,
BCS4__Cow_33,Cow_33,1,2026,V_single,2,first,52,16,1,2,2.0,169.794811507377,0.3076923076923077,0.1135135143995285,0.2273889034986496,0.2675495743751526,0.17161676287651062,0.21993125975131989
BCS4__Cow_33,Cow_33,1,2026,V_single,2,second,53,5,1,2,2.0,169.01401861688544,0.09433962264150944,0.11319652199745178,0.22828346490859985,0.26860538125038147,0.1709895133972168,0.21892514824867249
BCS4__Cow_4,Cow_4,1,2026,V_single,2,first,2,2,0,2,,,,,,,,
BCS4__Cow_4,Cow_4,1,2026,V_single,2,second,2,2,0,2,,,,,,,,
BCS4__Cow_41,Cow_41,1,2026,V_single,2,first,30,3,1,2,2.0,173.58252888296627,0.1,0.10855648666620255,0.23334398865699768,0.2760138511657715,0.16798901557922363,0.21409663558006287
BCS4__Cow_41,Cow_41,1,2026,V_single,2,second,31,0,0,2,,,,,,,,
BCS4__Cow_48,Cow_48,1,2026,V_single,2,first,6,0,0,2,,,,,,,,
BCS4__Cow_48,Cow_48,1,2026,V_single,2,second,7,3,1,2,2.0,170.07276567517712,0.42857142857142855,0.1315704584121704,0.23811285197734833,0.2595086693763733,0.1679181158542633,0.20288994908332825
BCS4__Cow_4_1,Cow_4,1,2026,V_single,2,first,19,19,1,2,2.0,167.79957045946657,1.0,0.11897452920675278,0.23233437538146973,0.2655394673347473,0.16629962623119354,0.21685200929641724
BCS4__Cow_4_1,Cow_4,1,2026,V_single,2,second,20,20,1,2,2.0,162.49650676010418,1.0,0.11825176328420639,0.23310677707195282,0.2657008469104767,0.16867108643054962,0.2142695188522339
BCS4__Cow_6,Cow_6,1,2026,V_single,2,first,21,3,1,2,2.0,169.33535424534642,0.14285714285714285,0.1551543027162552,0.23751437664031982,0.24443119764328003,0.1674254983663559,0.19547463953495026
BCS4__Cow_6,Cow_6,1,2026,V_single,2,second,21,4,1,2,2.0,168.0633817100955,0.19047619047619047,0.14565017819404602,0.23726686835289001,0.2512999475002289,0.16755758225917816,0.19822540879249573
BCS5__Cow_12_NOTAG,Cow_12,1,2026,V_single,3,first,2,2,0,2,,,,,,,,
BCS5__Cow_12_NOTAG,Cow_12,1,2026,V_single,3,second,2,1,0,2,,,,,,,,
BCS5__Cow_13,Cow_13,1,2026,V_single,3,first,11,9,1,2,2.0,172.19697143162998,0.8181818181818182,0.12109574675559998,0.23118838667869568,0.2627277672290802,0.16954916715621948,0.21543894708156586
BCS5__Cow_13,Cow_13,1,2026,V_single,3,second,12,11,1,2,2.0,173.49780915168796,0.9166666666666666,0.12724356353282928,0.23241709172725677,0.2590622305870056,0.16898725926876068,0.21228991448879242
BCS5__Cow_13_8001,Cow_13,1,2026,V_single,3,first,2,1,0,2,,,,,,,,
BCS5__Cow_13_8001,Cow_13,1,2026,V_single,3,second,2,2,0,2,,,,,,,,
BCS5__Cow_1_27,Cow_1,1,2026,V_single,3,first,2,1,0,2,,,,,,,,
BCS5__Cow_1_27,Cow_1,1,2026,V_single,3,second,2,2,0,2,,,,,,,,
BCS5__Cow_27,Cow_27,1,2026,V_single,3,first,21,11,1,2,2.0,168.83613076599408,0.5238095238095238,0.13218779861927032,0.23791304230690002,0.26008740067481995,0.16835017502307892,0.2014615535736084
BCS5__Cow_27,Cow_27,1,2026,V_single,3,second,21,10,1,2,2.0,169.79075233536037,0.47619047619047616,0.1350260078907013,0.23981860280036926,0.2589818835258484,0.16753213107585907,0.1986413449048996
BCS5__Cow_29,Cow_29,1,2026,V_single,3,first,15,12,1,2,2.0,170.6798081627203,0.8,0.1266973614692688,0.2363983392715454,0.2633223831653595,0.16437602043151855,0.20920589566230774
BCS5__Cow_29,Cow_29,1,2026,V_single,3,second,15,13,1,2,2.0,171.21781445127687,0.8666666666666667,0.12035176903009415,0.23818956315517426,0.2688596546649933,0.16309429705142975,0.20950475335121155
BCS5__Cow_37,Cow_37,1,2026,V_single,3,first,14,13,1,2,2.0,171.7284788800338,0.9285714285714286,0.12176206707954407,0.23558945953845978,0.26531773805618286,0.16728362441062927,0.21004709601402283
BCS5__Cow_37,Cow_37,1,2026,V_single,3,second,14,13,1,2,2.0,171.82204303655806,0.9285714285714286,0.11967915296554565,0.23807485401630402,0.2685035169124603,0.16646866500377655,0.20727381110191345
BCS5__Cow_37_and_38,Cow_37,1,2026,V_single,3,first,12,3,1,2,2.0,170.93735033593998,0.25,0.11988677084445953,0.22497938573360443,0.26154473423957825,0.17346377670764923,0.22012536227703094
BCS5__Cow_37_and_38,Cow_37,1,2026,V_single,3,second,12,0,0,2,,,,,,,,
BCS5__Cow_43,Cow_43,1,2026,V_single,3,first,19,18,1,2,2.0,170.47077476416072,0.9473684210526315,0.12598519027233124,0.2388385832309723,0.2638889253139496,0.16844326257705688,0.2028440684080124
BCS5__Cow_43,Cow_43,1,2026,V_single,3,second,19,19,1,2,2.0,168.14633581369202,1.0,0.12734903395175934,0.2358427494764328,0.26206696033477783,0.16852447390556335,0.20621681213378906
BCS5__Cow_48_1018,Cow_48,1,2026,V_single,3,first,1,1,0,2,,,,,,,,
BCS5__Cow_48_1018,Cow_48,1,2026,V_single,3,second,2,2,0,2,,,,,,,,
BCS5__Cow_54,Cow_54,1,2026,V_single,3,first,3,3,1,2,2.0,170.27827530308326,1.0,0.11926189064979553,0.23481708765029907,0.26622745394706726,0.16734416782855988,0.21234942972660065
BCS5__Cow_54,Cow_54,1,2026,V_single,3,second,4,3,1,2,2.0,170.27605091057677,0.75,0.11230888217687607,0.2388240396976471,0.274467408657074,0.16402162611484528,0.21037805080413818
BCS5__Cow_6_5051,Cow_6,1,2026,V_single,3,first,2,2,0,2,,,,,,,,
BCS5__Cow_6_5051,Cow_6,1,2026,V_single,3,second,3,1,0,2,,,,,,,,
BCS6__Cow_11_07,Cow_11,1,2026,V_single,4,first,20,12,1,2,4.0,172.86655597325085,0.6,0.1495930552482605,0.18046650290489197,0.2163628786802292,0.15863335132598877,0.29494422674179077
BCS6__Cow_11_07,Cow_11,1,2026,V_single,4,second,21,15,1,2,4.0,172.87282894786617,0.7142857142857143,0.15766629576683044,0.17859001457691193,0.21223485469818115,0.15430481731891632,0.29720401763916016
BCS6__Cow_12_2014,Cow_12,1,2026,V_single,4,first,24,19,1,2,0.0,172.3808842485783,0.7916666666666666,0.6980608701705933,0.09864812344312668,0.060943666845560074,0.030912568792700768,0.11143477261066437
BCS6__Cow_12_2014,Cow_12,1,2026,V_single,4,second,25,20,1,2,0.0,173.46500543816205,0.8,0.6181426644325256,0.12064876407384872,0.08009914308786392,0.042581286281347275,0.13852812349796295
BCS6__Cow_13_66,Cow_13,1,2026,V_single,4,first,23,5,1,4,4.0,172.0171087398665,0.21739130434782608,0.18712882697582245,0.18147441744804382,0.20089983940124512,0.15532641112804413,0.27517053484916687
BCS6__Cow_13_66,Cow_13,1,2026,V_single,4,second,23,15,1,4,4.0,169.6996595059602,0.6521739130434783,0.18589700758457184,0.17860735952854156,0.20016345381736755,0.15530750155448914,0.28002461791038513
BCS6__Cow_26_6,Cow_26,1,2026,V_single,4,first,30,1,0,4,,,,,,,,
BCS6__Cow_26_6,Cow_26,1,2026,V_single,4,second,31,8,1,4,4.0,172.82806196978373,0.25806451612903225,0.15781129896640778,0.18234892189502716,0.2138557881116867,0.16256330907344818,0.2834206819534302
BCS6__Cow_29_NOTAG,Cow_29,1,2026,V_single,4,first,23,16,1,4,4.0,169.1091775327788,0.6956521739130435,0.1469389945268631,0.18192332983016968,0.21900948882102966,0.1576533019542694,0.29447484016418457
BCS6__Cow_29_NOTAG,Cow_29,1,2026,V_single,4,second,23,18,1,4,4.0,170.85017686852498,0.782608695652174,0.1646544188261032,0.17837180197238922,0.20921476185321808,0.15342994034290314,0.29432913661003113
BCS6__Cow_35,Cow_35,1,2026,V_single,4,first,22,14,1,2,4.0,172.93680770114165,0.6363636363636364,0.2145068198442459,0.18028093874454498,0.19502802193164825,0.12148331850767136,0.2887009084224701
BCS6__Cow_35,Cow_35,1,2026,V_single,4,second,23,10,1,2,2.0,173.128046766217,0.43478260869565216,0.10903697460889816,0.2271905094385147,0.27107489109039307,0.16983217000961304,0.22286540269851685
BCS6__Cow_4_103,Cow_4,1,2026,V_single,4,first,30,22,1,4,4.0,170.59748584169137,0.7333333333333333,0.17282360792160034,0.1801525205373764,0.20624585449695587,0.15676574409008026,0.2840122878551483
BCS6__Cow_4_103,Cow_4,1,2026,V_single,4,second,31,25,1,4,4.0,173.1729468654868,0.8064516129032258,0.17917077243328094,0.18005859851837158,0.20384973287582397,0.15665318071842194,0.28026774525642395
BCS2__Cow_5_1,Cow_5,2,2026,V_single,0,first,23,8,1,4,4.0,171.41654572431042,0.34782608695652173,0.005343838594853878,0.0005100052221678197,0.0084181297570467,0.023683862760663033,0.9620442390441895
BCS2__Cow_5_1,Cow_5,2,2026,V_single,0,second,23,2,0,4,,,,,,,,
BCS3__Cow_20_0029,Cow_20,2,2026,V_single,1,first,2,2,0,3,,,,,,,,
BCS3__Cow_20_0029,Cow_20,2,2026,V_single,1,second,2,2,0,3,,,,,,,,
BCS3__Cow_22,Cow_22,2,2026,V_single,1,first,39,10,1,1,1.0,169.71626312395244,0.2564102564102564,0.3805163502693176,0.466891348361969,0.11579055339097977,0.027377286925911903,0.009424487128853798
BCS3__Cow_22,Cow_22,2,2026,V_single,1,second,40,10,1,1,1.0,172.8720273076455,0.25,0.3797854483127594,0.4584629237651825,0.12131944298744202,0.02994651533663273,0.010485577397048473
BCS3__Cow_22_1,Cow_22,2,2026,V_single,1,first,3,2,0,0,,,,,,,,
BCS3__Cow_22_1,Cow_22,2,2026,V_single,1,second,4,4,1,0,1.0,171.09428579453942,1.0,0.4225386381149292,0.4419398009777069,0.10382556170225143,0.023127872496843338,0.00856812484562397
BCS4__Cow_10,Cow_10,2,2026,V_single,2,first,36,9,1,3,3.0,172.21630985676052,0.25,0.02281309850513935,0.08633042871952057,0.2692108750343323,0.4655022919178009,0.15614327788352966
BCS4__Cow_10,Cow_10,2,2026,V_single,2,second,36,32,1,3,3.0,167.3531618530045,0.8888888888888888,0.021618686616420746,0.08177222311496735,0.2644510269165039,0.4700908064842224,0.1620672196149826
BCS4__Cow_10_2038,Cow_10,2,2026,V_single,2,first,2,2,0,1,,,,,,,,
BCS4__Cow_10_2038,Cow_10,2,2026,V_single,2,second,2,2,0,1,,,,,,,,
BCS4__Cow_22_6005,Cow_22,2,2026,V_single,2,first,2,2,0,3,,,,,,,,
BCS4__Cow_22_6005,Cow_22,2,2026,V_single,2,second,3,2,0,3,,,,,,,,
BCS4__Cow_30,Cow_30,2,2026,V_single,2,first,7,4,1,3,3.0,170.3642225349182,0.5714285714285714,0.029569074511528015,0.13534994423389435,0.29092612862586975,0.42175358533859253,0.12240122258663177
BCS4__Cow_30,Cow_30,2,2026,V_single,2,second,7,0,0,3,,,,,,,,
BCS4__Cow_42,Cow_42,2,2026,V_single,2,first,13,6,1,4,4.0,170.1643043577007,0.46153846153846156,0.015696192160248756,0.019629094749689102,0.136707603931427,0.390740305185318,0.4372268319129944
BCS4__Cow_42,Cow_42,2,2026,V_single,2,second,14,5,1,4,3.0,168.7018330479923,0.35714285714285715,0.021958593279123306,0.030263638123869896,0.16483266651630402,0.405943900346756,0.3770011067390442
BCS4__Cow_47_1,Cow_47,2,2026,V_single,2,first,3,3,1,3,1.0,165.6616691349082,1.0,0.02996516413986683,0.38147667050361633,0.28890344500541687,0.26013949513435364,0.03951524943113327
BCS4__Cow_47_1,Cow_47,2,2026,V_single,2,second,4,4,1,3,3.0,167.72901295451248,1.0,0.02342848852276802,0.204595685005188,0.31279972195625305,0.3873145878314972,0.07186146080493927
BCS4__Cow_49,Cow_49,2,2026,V_single,2,first,4,3,1,3,3.0,160.51190280932127,0.75,0.02969440631568432,0.24837014079093933,0.3055725395679474,0.3467392921447754,0.06962365657091141
BCS4__Cow_49,Cow_49,2,2026,V_single,2,second,5,4,1,3,3.0,171.35377573323314,0.8,0.022572334855794907,0.17254407703876495,0.30903229117393494,0.4117726683616638,0.08407861739397049
BCS4__Cow_55,Cow_55,2,2026,V_single,2,first,2,2,0,3,,,,,,,,
BCS4__Cow_55,Cow_55,2,2026,V_single,2,second,3,2,0,3,,,,,,,,
BCS4__Cow_8,Cow_8,2,2026,V_single,2,first,19,16,1,3,3.0,169.33989342131102,0.8421052631578947,0.018548497930169106,0.07835906744003296,0.26669737696647644,0.4820057451725006,0.15438924729824066
BCS4__Cow_8,Cow_8,2,2026,V_single,2,second,20,10,1,3,3.0,170.37019965622022,0.5,0.01846664771437645,0.06717536598443985,0.25266703963279724,0.48575156927108765,0.17593935132026672
BCS4__Cow_9,Cow_9,2,2026,V_single,2,first,13,10,1,3,3.0,165.60707693826612,0.7692307692307693,0.020204048603773117,0.21081723272800446,0.31925758719444275,0.3862116038799286,0.06350957602262497
BCS4__Cow_9,Cow_9,2,2026,V_single,2,second,13,9,1,3,3.0,163.28626852803404,0.6923076923076923,0.018331576138734818,0.2497129738330841,0.3217650055885315,0.36063364148139954,0.049556829035282135
BCS5__Cow_10_0029,Cow_10,2,2026,V_single,3,first,3,2,0,3,,,,,,,,
BCS5__Cow_10_0029,Cow_10,2,2026,V_single,3,second,4,3,1,3,3.0,171.90375742110592,0.75,0.013093054294586182,0.06281740963459015,0.25334692001342773,0.5097410082817078,0.16100159287452698
BCS5__Cow_24,Cow_24,2,2026,V_single,3,first,12,6,1,3,3.0,171.30001837958278,0.5,0.022777913138270378,0.0692749097943306,0.2442508339881897,0.46503105759620667,0.19866520166397095
BCS5__Cow_24,Cow_24,2,2026,V_single,3,second,13,6,1,3,3.0,171.616904682423,0.46153846153846156,0.020742380991578102,0.07178759574890137,0.25101998448371887,0.4724210798740387,0.1840289980173111
BCS5__Cow_24_7022,Cow_24,2,2026,V_single,3,first,2,2,0,3,,,,,,,,
BCS5__Cow_24_7022,Cow_24,2,2026,V_single,3,second,2,1,0,3,,,,,,,,
BCS5__Cow_28,Cow_28,2,2026,V_single,3,first,15,14,1,3,3.0,170.49482846285264,0.9333333333333333,0.016514815390110016,0.08557361364364624,0.2786015272140503,0.48440030217170715,0.13490965962409973
BCS5__Cow_28,Cow_28,2,2026,V_single,3,second,15,14,1,3,3.0,169.84204428054258,0.9333333333333333,0.017437346279621124,0.07913993299007416,0.2696571350097656,0.48364466428756714,0.15012086927890778
BCS5__Cow_28_4024,Cow_28,2,2026,V_single,3,first,3,2,0,3,,,,,,,,
BCS5__Cow_28_4024,Cow_28,2,2026,V_single,3,second,3,1,0,3,,,,,,,,
BCS5__Cow_3,Cow_3,2,2026,V_single,3,first,9,7,1,0,0.0,170.79992864517618,0.7777777777777778,0.6872957348823547,0.21490299701690674,0.07523393630981445,0.014348350465297699,0.008218991570174694
BCS5__Cow_3,Cow_3,2,2026,V_single,3,second,10,3,1,0,0.0,172.37723937450326,0.3,0.7787410020828247,0.1369771957397461,0.06371566653251648,0.011753951199352741,0.00881220679730177
BCS5__Cow_30_30,Cow_30,2,2026,V_single,3,first,3,2,0,3,,,,,,,,
BCS5__Cow_30_30,Cow_30,2,2026,V_single,3,second,4,4,1,3,3.0,172.5049835085633,1.0,0.02037965878844261,0.10021128505468369,0.26944804191589355,0.46020203828811646,0.1497589349746704
BCS5__Cow_34,Cow_34,2,2026,V_single,3,first,20,7,1,0,0.0,171.20187503860788,0.35,0.31322529911994934,0.14754581451416016,0.2511104345321655,0.16080553829669952,0.12731295824050903
BCS5__Cow_34,Cow_34,2,2026,V_single,3,second,20,2,0,0,,,,,,,,
BCS5__Cow_34_1,Cow_34,2,2026,V_single,3,first,9,4,1,3,3.0,164.49300765045263,0.4444444444444444,0.04768237844109535,0.0630791112780571,0.22066763043403625,0.37280043959617615,0.295770525932312
BCS5__Cow_34_1,Cow_34,2,2026,V_single,3,second,9,0,0,3,,,,,,,,
BCS5__Cow_50,Cow_50,2,2026,V_single,3,first,19,19,1,3,3.0,173.00417166918672,1.0,0.036381639540195465,0.1692785769701004,0.2938472330570221,0.39000576734542847,0.11048678308725357
BCS5__Cow_50,Cow_50,2,2026,V_single,3,second,20,20,1,3,3.0,173.47441765066134,1.0,0.038508713245391846,0.16141930222511292,0.28947684168815613,0.39088743925094604,0.11970768868923187
BCS5__Cow_50_49,Cow_50,2,2026,V_single,3,first,1,1,0,3,,,,,,,,
BCS5__Cow_50_49,Cow_50,2,2026,V_single,3,second,2,2,0,3,,,,,,,,
BCS5__Cow_8_NOTAG,Cow_8,2,2026,V_single,3,first,3,2,0,3,,,,,,,,
BCS5__Cow_8_NOTAG,Cow_8,2,2026,V_single,3,second,4,2,0,3,,,,,,,,
BCS6__Cow_18,Cow_18,2,2026,V_single,4,first,23,14,1,4,4.0,168.67690559642762,0.6086956521739131,0.019607964903116226,0.0019380247686058283,0.02002735063433647,0.03790881112217903,0.9205178022384644
BCS6__Cow_18,Cow_18,2,2026,V_single,4,second,23,19,1,4,4.0,171.81580331821024,0.8260869565217391,0.018078120425343513,0.001980739878490567,0.02018497698009014,0.04037775844335556,0.919378399848938
BCS6__Cow_18_32,Cow_18,2,2026,V_single,4,first,28,22,1,4,4.0,172.5739879869971,0.7857142857142857,0.003339938586577773,0.0006374232470989227,0.010141253471374512,0.04027093946933746,0.9456104636192322
BCS6__Cow_18_32,Cow_18,2,2026,V_single,4,second,29,24,1,4,4.0,173.69566006487963,0.8275862068965517,0.0029736387077718973,0.00046738225501030684,0.007922831922769547,0.030758360400795937,0.9578778147697449
BCS6__Cow_24_08,Cow_24,2,2026,V_single,4,first,15,6,1,4,4.0,173.43962274306995,0.4,0.013858217746019363,0.0016771027585491538,0.01594455912709236,0.035275574773550034,0.9332444667816162
BCS6__Cow_24_08,Cow_24,2,2026,V_single,4,second,16,16,1,4,4.0,173.7365540074403,1.0,0.018060356378555298,0.0020666837226599455,0.018294023349881172,0.036944951862096786,0.9246340394020081
BCS6__Cow_28_3083,Cow_28,2,2026,V_single,4,first,23,15,1,4,4.0,172.54620092302903,0.6521739130434783,0.004067818634212017,0.0006955378921702504,0.010214203968644142,0.037005797028541565,0.9480167627334595
BCS6__Cow_28_3083,Cow_28,2,2026,V_single,4,second,23,3,1,4,4.0,173.9377670211239,0.13043478260869565,0.0020539830438792706,0.00020275769929867238,0.004221358336508274,0.016155630350112915,0.9773663282394409
BCS6__Cow_3_25,Cow_3,2,2026,V_single,4,first,23,2,0,4,,,,,,,,
